1,2564,698.27,462.29,46.05,131.51,1,-1,-1,-1
1,2563,655.72,470.11,62.11,147.28,1,-1,-1,-1
1,2562,1849.09,426.98,64.15,248.74,1,-1,-1,-1
1,2561,1686.16,432.89,75.11,153.88,1,-1,-1,-1
1,2560,1261.67,424.87,46.40,104.84,1,-1,-1,-1
1,2559,574.81,433.99,110.00,278.61,1,-1,-1,-1
1,2558,442.75,460.53,110.71,262.93,1,-1,-1,-1
1,2557,1459.30,441.64,119.05,340.05,1,-1,-1,-1
1,2556,1312.61,434.46,203.63,350.96,1,-1,-1,-1
2,2565,1294.00,419.42,55.47,117.23,1,-1,-1,-1
2,2564,700.24,463.27,47.67,132.20,1,-1,-1,-1
2,2563,627.56,456.62,75.90,191.68,1,-1,-1,-1
2,2562,1851.26,443.08,59.96,229.38,1,-1,-1,-1
2,2561,1685.57,429.27,77.10,156.08,1,-1,-1,-1
2,2560,1268.95,429.20,49.02,109.30,1,-1,-1,-1
2,2559,574.82,461.24,93.38,253.97,1,-1,-1,-1
2,2558,443.89,453.95,114.32,267.44,1,-1,-1,-1
2,2557,1472.50,445.03,111.78,311.41,1,-1,-1,-1
2,2556,1324.59,447.79,188.18,337.69,1,-1,-1,-1
3,2567,677.63,461.18,53.22,145.79,1,-1,-1,-1
3,2566,1072.86,460.92,40.65,112.48,1,-1,-1,-1
3,2564,707.58,472.26,40.17,118.30,1,-1,-1,-1
3,2563,630.24,454.53,77.57,194.61,1,-1,-1,-1
3,2562,1851.31,435.61,62.04,238.95,1,-1,-1,-1
3,2561,1680.13,425.27,83.28,161.93,1,-1,-1,-1
3,2560,1262.68,421.65,50.13,107.47,1,-1,-1,-1
3,2559,575.18,470.02,88.26,247.98,1,-1,-1,-1
3,2558,444.13,459.55,111.98,262.99,1,-1,-1,-1
3,2557,1479.20,437.09,117.08,326.45,1,-1,-1,-1
3,2556,1332.67,438.98,205.58,348.53,1,-1,-1,-1
4,2564,701.63,467.98,41.53,121.29,1,-1,-1,-1
4,2563,633.91,449.25,78.28,196.60,1,-1,-1,-1
4,2562,1851.27,433.06,62.73,245.20,1,-1,-1,-1
4,2561,1676.36,421.64,88.77,173.53,1,-1,-1,-1
4,2560,1255.30,432.62,43.20,86.13,1,-1,-1,-1
4,2559,575.99,471.36,85.31,245.57,1,-1,-1,-1
4,2558,413.43,439.78,139.60,292.47,1,-1,-1,-1
4,2557,1480.52,441.89,116.49,334.61,1,-1,-1,-1
4,2556,1330.58,435.10,203.16,362.40,1,-1,-1,-1
5,2564,705.77,472.01,38.74,111.96,1,-1,-1,-1
5,2563,638.83,450.85,77.55,190.61,1,-1,-1,-1
5,2562,1851.39,423.87,62.40,238.69,1,-1,-1,-1
5,2561,1671.89,420.70,88.16,175.56,1,-1,-1,-1
5,2559,581.71,452.08,90.54,258.09,1,-1,-1,-1
5,2558,403.28,435.74,151.12,296.58,1,-1,-1,-1
5,2557,1492.56,438.86,112.90,324.56,1,-1,-1,-1
5,2556,1350.32,433.86,191.34,350.89,1,-1,-1,-1
6,2565,1259.19,426.30,48.19,105.03,1,-1,-1,-1
6,2564,704.13,468.23,43.36,124.46,1,-1,-1,-1
6,2563,641.90,454.04,71.69,183.24,1,-1,-1,-1
6,2562,1851.15,423.36,62.59,235.00,1,-1,-1,-1
6,2561,1668.19,419.67,99.56,184.93,1,-1,-1,-1
6,2559,583.20,446.02,91.38,263.33,1,-1,-1,-1
6,2558,421.36,438.27,152.01,288.14,1,-1,-1,-1
6,2557,1502.09,436.17,113.72,327.01,1,-1,-1,-1
6,2556,1361.69,430.27,190.80,365.95,1,-1,-1,-1
7,2565,1261.84,431.24,42.17,94.16,1,-1,-1,-1
7,2564,703.87,470.00,43.85,125.27,1,-1,-1,-1
7,2563,638.78,456.28,72.81,189.48,1,-1,-1,-1
7,2562,1848.39,430.73,63.17,237.09,1,-1,-1,-1
7,2561,1668.50,420.64,94.96,178.38,1,-1,-1,-1
7,2559,582.59,445.29,90.89,264.49,1,-1,-1,-1
7,2558,426.87,439.86,154.38,284.90,1,-1,-1,-1
7,2557,1499.04,436.89,109.72,319.74,1,-1,-1,-1
7,2556,1367.34,433.15,182.87,357.04,1,-1,-1,-1
8,2565,1264.72,433.83,37.50,85.37,1,-1,-1,-1
8,2564,690.55,473.04,44.42,129.58,1,-1,-1,-1
8,2563,636.12,452.51,74.30,197.41,1,-1,-1,-1
8,2562,1847.44,434.13,64.06,239.98,1,-1,-1,-1
8,2561,1678.05,423.69,96.46,181.47,1,-1,-1,-1
8,2559,581.90,446.08,90.79,266.41,1,-1,-1,-1
8,2558,429.46,442.27,157.28,279.60,1,-1,-1,-1
8,2557,1500.00,430.91,108.11,334.62,1,-1,-1,-1
8,2556,1383.17,432.31,165.02,344.58,1,-1,-1,-1
9,2565,1271.08,432.73,38.03,88.64,1,-1,-1,-1
9,2564,686.72,475.51,44.25,127.65,1,-1,-1,-1
9,2563,643.21,458.56,70.06,189.21,1,-1,-1,-1
9,2562,1846.59,433.31,63.41,241.87,1,-1,-1,-1
9,2561,1676.56,419.99,94.19,184.35,1,-1,-1,-1
9,2559,581.70,440.44,90.39,265.15,1,-1,-1,-1
9,2558,418.08,446.45,154.23,261.45,1,-1,-1,-1
9,2557,1501.31,418.60,109.96,352.74,1,-1,-1,-1
9,2556,1398.73,435.29,163.19,351.50,1,-1,-1,-1
10,2565,1273.48,432.55,37.99,90.87,1,-1,-1,-1
10,2564,685.83,474.09,45.17,131.35,1,-1,-1,-1
10,2563,644.55,462.08,65.10,183.28,1,-1,-1,-1
10,2562,1846.22,410.92,64.15,246.91,1,-1,-1,-1
10,2561,1677.05,421.87,91.75,186.80,1,-1,-1,-1
10,2559,581.53,440.82,89.26,262.25,1,-1,-1,-1
10,2558,411.53,452.07,155.16,256.03,1,-1,-1,-1
10,2557,1516.80,417.61,104.12,351.31,1,-1,-1,-1
10,2556,1398.46,437.17,172.11,351.29,1,-1,-1,-1
11,2565,1273.87,433.73,37.86,92.87,1,-1,-1,-1
11,2563,652.71,465.34,62.82,179.38,1,-1,-1,-1
11,2562,1846.99,425.81,64.48,244.45,1,-1,-1,-1
11,2561,1669.29,416.12,92.81,190.05,1,-1,-1,-1
11,2559,581.51,446.98,87.88,263.52,1,-1,-1,-1
11,2558,422.14,462.23,145.97,259.85,1,-1,-1,-1
11,2557,1525.92,424.77,99.83,343.63,1,-1,-1,-1
11,2556,1407.08,433.04,177.92,350.97,1,-1,-1,-1
12,2565,1277.26,423.89,36.59,90.84,1,-1,-1,-1
12,2563,648.39,464.98,61.13,173.66,1,-1,-1,-1
12,2562,1847.06,427.12,66.18,249.09,1,-1,-1,-1
12,2561,1670.61,415.82,98.64,181.25,1,-1,-1,-1
12,2559,583.91,446.09,86.23,258.49,1,-1,-1,-1
12,2558,428.25,457.80,142.23,258.58,1,-1,-1,-1
12,2557,1532.22,427.43,104.41,348.23,1,-1,-1,-1
12,2556,1419.12,426.04,177.17,366.15,1,-1,-1,-1
13,2569,701.38,465.69,50.85,126.48,1,-1,-1,-1
13,2565,1275.80,427.73,38.13,92.89,1,-1,-1,-1
13,2563,646.63,465.13,59.51,169.46,1,-1,-1,-1
13,2562,1846.65,421.07,67.44,244.51,1,-1,-1,-1
13,2561,1683.33,407.83,92.16,180.00,1,-1,-1,-1
13,2559,584.87,447.81,85.80,258.38,1,-1,-1,-1
13,2558,422.93,453.66,147.94,263.02,1,-1,-1,-1
13,2557,1542.11,427.53,106.01,340.95,1,-1,-1,-1
13,2556,1429.24,413.07,175.26,375.68,1,-1,-1,-1
14,2570,1068.57,462.33,44.18,120.21,1,-1,-1,-1
14,2569,688.40,463.25,53.67,136.89,1,-1,-1,-1
14,2565,1275.04,429.71,39.22,94.19,1,-1,-1,-1
14,2563,649.29,466.46,58.96,170.26,1,-1,-1,-1
14,2562,1842.55,417.48,68.84,242.39,1,-1,-1,-1
14,2561,1691.61,404.96,93.50,171.85,1,-1,-1,-1
14,2559,589.14,452.11,89.35,261.85,1,-1,-1,-1
14,2558,418.35,450.87,154.89,268.16,1,-1,-1,-1
14,2557,1543.50,425.52,108.88,349.51,1,-1,-1,-1
14,2556,1440.01,419.18,163.66,370.67,1,-1,-1,-1
15,2569,682.64,462.98,54.86,141.44,1,-1,-1,-1
15,2565,1264.51,429.32,41.29,93.18,1,-1,-1,-1
15,2563,644.98,467.50,58.98,169.08,1,-1,-1,-1
15,2562,1844.24,426.23,69.26,246.74,1,-1,-1,-1
15,2561,1684.39,409.53,95.49,172.60,1,-1,-1,-1
15,2559,578.19,450.47,87.93,263.88,1,-1,-1,-1
15,2558,419.29,452.40,161.49,269.56,1,-1,-1,-1
15,2557,1554.71,426.43,116.07,347.29,1,-1,-1,-1
15,2556,1440.54,422.66,169.97,361.03,1,-1,-1,-1
16,2563,643.01,471.08,58.99,174.22,1,-1,-1,-1
16,2562,1844.33,426.02,68.71,241.34,1,-1,-1,-1
16,2561,1681.72,412.90,94.86,164.67,1,-1,-1,-1
16,2559,581.75,445.47,88.22,261.51,1,-1,-1,-1
16,2558,422.06,448.40,154.16,275.24,1,-1,-1,-1
16,2557,1569.92,437.34,117.10,346.66,1,-1,-1,-1
16,2556,1442.57,440.94,166.10,354.53,1,-1,-1,-1
17,2572,695.26,462.44,53.27,130.16,1,-1,-1,-1
17,2563,644.56,471.30,59.13,181.02,1,-1,-1,-1
17,2562,1842.87,441.61,70.48,229.76,1,-1,-1,-1
17,2561,1683.74,419.03,93.26,157.29,1,-1,-1,-1
17,2559,583.07,443.76,87.20,260.18,1,-1,-1,-1
17,2558,421.10,451.39,161.60,273.49,1,-1,-1,-1
17,2557,1581.23,436.16,116.47,347.54,1,-1,-1,-1
17,2556,1455.31,435.07,157.32,354.12,1,-1,-1,-1
18,2572,696.63,462.87,53.14,129.47,1,-1,-1,-1
18,2563,651.29,470.31,58.43,178.61,1,-1,-1,-1
18,2562,1850.78,446.34,63.59,216.67,1,-1,-1,-1
18,2561,1686.74,427.20,90.72,160.54,1,-1,-1,-1
18,2559,585.31,446.58,85.81,259.39,1,-1,-1,-1
18,2558,429.48,448.32,151.10,279.44,1,-1,-1,-1
18,2557,1576.53,433.43,124.07,356.68,1,-1,-1,-1
18,2556,1462.11,445.46,155.22,348.43,1,-1,-1,-1
19,2572,700.07,463.66,51.45,124.62,1,-1,-1,-1
19,2563,647.49,471.43,59.53,185.08,1,-1,-1,-1
19,2562,1854.35,449.49,58.50,205.63,1,-1,-1,-1
19,2559,586.42,448.80,85.60,258.49,1,-1,-1,-1
19,2558,435.60,449.25,143.29,278.12,1,-1,-1,-1
19,2557,1587.31,438.38,133.22,359.47,1,-1,-1,-1
19,2556,1463.75,445.55,166.40,350.23,1,-1,-1,-1
20,2572,701.20,463.80,50.30,121.85,1,-1,-1,-1
20,2563,646.58,469.76,60.57,189.71,1,-1,-1,-1
20,2562,1857.25,447.50,55.10,200.14,1,-1,-1,-1
20,2559,586.97,448.35,86.52,257.09,1,-1,-1,-1
20,2558,444.81,444.28,138.89,281.66,1,-1,-1,-1
20,2557,1597.14,440.12,141.55,364.38,1,-1,-1,-1
20,2556,1476.34,437.36,174.75,361.13,1,-1,-1,-1
21,2572,701.76,462.22,49.69,120.69,1,-1,-1,-1
21,2565,1266.09,429.98,45.65,95.79,1,-1,-1,-1
21,2563,644.67,469.00,60.76,194.69,1,-1,-1,-1
21,2562,1854.53,446.03,57.48,195.91,1,-1,-1,-1
21,2559,586.68,447.71,87.29,258.14,1,-1,-1,-1
21,2558,435.84,453.64,148.17,276.13,1,-1,-1,-1
21,2557,1599.70,432.85,140.51,371.32,1,-1,-1,-1
21,2556,1470.30,435.78,176.25,359.96,1,-1,-1,-1
22,2572,703.00,461.23,50.38,121.95,1,-1,-1,-1
22,2565,1267.14,434.97,44.31,95.96,1,-1,-1,-1
22,2563,641.94,466.19,61.15,199.90,1,-1,-1,-1
22,2562,1850.80,451.84,57.51,202.29,1,-1,-1,-1
22,2559,587.69,446.05,89.03,263.95,1,-1,-1,-1
22,2558,432.87,458.49,152.44,268.90,1,-1,-1,-1
22,2557,1625.89,431.03,128.91,355.19,1,-1,-1,-1
22,2556,1491.46,442.36,193.09,358.65,1,-1,-1,-1
23,2577,1280.40,429.30,43.89,107.08,1,-1,-1,-1
23,2572,704.17,465.25,49.57,120.02,1,-1,-1,-1
23,2562,1849.73,448.78,60.26,203.99,1,-1,-1,-1
23,2559,595.24,448.87,90.43,263.79,1,-1,-1,-1
23,2558,427.61,444.99,155.61,268.90,1,-1,-1,-1
23,2557,1629.76,436.71,124.79,355.35,1,-1,-1,-1
23,2556,1484.57,433.61,193.26,365.85,1,-1,-1,-1
24,2572,703.09,461.42,51.93,127.97,1,-1,-1,-1
24,2562,1848.72,441.18,62.70,211.73,1,-1,-1,-1
24,2559,597.75,451.72,91.66,264.09,1,-1,-1,-1
24,2558,436.04,448.67,153.02,272.39,1,-1,-1,-1
24,2557,1642.06,437.17,126.31,363.32,1,-1,-1,-1
24,2556,1491.54,436.62,196.48,373.30,1,-1,-1,-1
25,2572,703.86,467.38,51.07,125.52,1,-1,-1,-1
25,2562,1848.32,437.88,64.08,217.72,1,-1,-1,-1
25,2559,590.76,441.94,87.76,270.89,1,-1,-1,-1
25,2558,441.76,441.82,148.23,274.59,1,-1,-1,-1
25,2557,1657.53,431.38,119.76,359.66,1,-1,-1,-1
25,2556,1497.51,429.54,194.63,383.40,1,-1,-1,-1
26,2572,705.66,470.70,50.40,123.18,1,-1,-1,-1
26,2565,1260.95,440.70,40.20,82.90,1,-1,-1,-1
26,2562,1849.39,439.68,63.93,217.22,1,-1,-1,-1
26,2559,587.73,442.43,84.94,272.88,1,-1,-1,-1
26,2558,438.15,445.80,154.57,268.78,1,-1,-1,-1
26,2557,1667.02,426.66,112.09,362.01,1,-1,-1,-1
26,2556,1513.69,418.50,184.84,382.71,1,-1,-1,-1
27,2572,713.59,479.55,52.37,112.30,1,-1,-1,-1
27,2565,1261.96,441.20,39.34,79.65,1,-1,-1,-1
27,2562,1849.83,437.52,64.04,221.23,1,-1,-1,-1
27,2559,588.73,441.72,83.14,278.94,1,-1,-1,-1
27,2558,443.97,442.55,147.50,270.94,1,-1,-1,-1
27,2557,1667.51,429.54,112.04,364.56,1,-1,-1,-1
27,2556,1530.37,428.65,178.35,380.58,1,-1,-1,-1
28,2572,703.69,467.34,53.48,119.36,1,-1,-1,-1
28,2565,1264.19,441.06,39.21,79.33,1,-1,-1,-1
28,2562,1846.27,443.75,65.89,220.39,1,-1,-1,-1
28,2559,586.48,443.77,95.95,277.87,1,-1,-1,-1
28,2558,454.33,447.04,138.76,274.86,1,-1,-1,-1
28,2557,1689.37,423.08,109.13,364.12,1,-1,-1,-1
28,2556,1552.85,428.80,172.82,382.33,1,-1,-1,-1
29,2572,708.51,471.21,51.59,117.35,1,-1,-1,-1
29,2565,1266.87,438.30,41.20,85.86,1,-1,-1,-1
29,2562,1845.56,436.80,67.07,224.02,1,-1,-1,-1
29,2559,589.05,445.19,102.83,272.76,1,-1,-1,-1
29,2558,459.85,449.56,131.50,277.97,1,-1,-1,-1
29,2557,1690.25,425.63,111.65,366.33,1,-1,-1,-1
29,2556,1568.40,425.72,167.14,383.54,1,-1,-1,-1
30,2572,704.99,475.22,51.44,119.26,1,-1,-1,-1
30,2565,1264.41,438.84,40.37,84.00,1,-1,-1,-1
30,2562,1850.78,443.69,64.91,220.38,1,-1,-1,-1
30,2559,594.73,443.58,98.98,274.38,1,-1,-1,-1
30,2558,464.21,450.33,127.34,281.90,1,-1,-1,-1
30,2557,1702.91,428.18,111.79,368.36,1,-1,-1,-1
